SABINAL ISD,'232902,399,334,,,,,,,,0,0,1,0,0,0,1
SABINE ISD,'092906,1534,1360,,,,,,,,0,2,1,4,0,2,5
SABINE PASS ISD,'123913,393,232,,,,,,,,,,,,,,
SAINT JO ISD,'169911,301,286,,,,,,,,,,,,,,
SALADO ISD,'014908,2114,1784,,,,,,,,1,0,4,0,0,3,2
SALTILLO ISD,'112909,263,234,,,,,,,,1,0,2,1,2,2,0
"SAM HOUSTON STATE
UNIVERSITY CHARTER SCHOOL",'236802,398,274,,,,,,,,,,,,,,
SAM RAYBURN ISD,'074917,523,482,0,0,0,1,0,1,0,0,0,1,1,0,2,0
SAN ANGELO ISD,'226903,14051,9764,,,,,,,,9,10,48,15,1,27,54
SAN ANTONIO ISD,'015907,45664,10533,4,3,8,11,0,5,21,27,9,19,57,0,74,38
"SAN ANTONIO PREPARATORY
CHARTER SCHOOL",'015840,209,90,0,0,0,1,0,0,1,0,0,0,2,0,0,2
SAN AUGUSTINE ISD,'203901,699,508,0,0,2,3,0,3,2,0,0,7,9,0,12,4
SAN BENITO CISD,'031912,9719,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN DIEGO ISD,'066902,1498,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN ELIZARIO ISD,'071904,3215,66,4,6,7,10,0,13,14,8,14,21,53,1,56,39
SAN FELIPE-DEL RIO CISD,'233901,9850,2617,,,,,,,,7,10,17,12,4,42,0
SAN ISIDRO ISD,'214902,194,107,,,,,,,,,,,,,,
SAN MARCOS CISD,'105902,7947,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN PERLITA ISD,'245904,225,61,,,,,,,,5,1,4,3,0,5,8
SAN SABA ISD,'206901,728,682,1,0,9,2,0,12,0,1,2,19,11,0,33,0
SAN VICENTE ISD,'022903,5,5,,,,,,,,,,,,,,
SANDS CISD,'058909,258,257,,,,,,,,2,0,2,0,0,0,4
SANFORD-FRITCH ISD,'117903,693,655,,,,,,,,0,0,2,0,0,2,0
SANGER ISD,'061908,2545,1953,0,0,22,7,1,3,25,2,1,29,16,1,21,26
SANTA ANNA ISD,'042903,265,248,,,,,,,,0,2,6,0,0,8,0
SANTA FE ISD,'084909,4323,3215,0,1,0,0,0,0,1,4,3,8,5,3,3,14
SANTA GERTRUDIS ISD,'137904,721,200,,,,,,,,0,1,24,7,0,9,23
SANTA MARIA ISD,'031913,572,0,,,,,,,,*,*,*,*,*,*,*
SANTA ROSA ISD,'031914,911,3,,,,,,,,,,,,,,
SANTO ISD,'182904,460,441,,,,,,,,,,,,,,
SAVOY ISD,'074911,306,278,,,,,,,,0,0,0,2,0,2,0
SCHERTZ-CIBOLO-U CITY ISD,'094902,15546,8256,4,0,3,2,0,9,0,14,4,26,31,0,75,0
SCHLEICHER ISD,'207901,514,471,0,1,0,2,0,3,0,0,1,0,3,0,3,1
"SCHOOL OF EXCELLENCE IN
EDUCATION",'015806,367,123,,,,,,,,0,0,2,0,0,0,2
"SCHOOL OF SCIENCE AND
TECHNOLOGY",'015827,3330,803,,,,,,,,1,0,0,4,0,4,1
"SCHOOL OF SCIENCE AND
TECHNOLOGY DISCOVERY",'015831,4804,1212,0,0,0,1,0,1,0,4,1,1,4,0,4,6
SCHULENBURG ISD,'075903,686,660,0,0,5,2,0,3,4,0,0,6,2,0,3,5
SCURRY-ROSSER ISD,'129910,1057,942,0,1,1,2,0,1,3,2,1,5,3,0,7,4
SEAGRAVES ISD,'083901,550,491,,,,,,,,0,1,0,0,0,0,1
SEALY ISD,'008902,2790,2148,,,,,,,,0,2,4,3,0,1,8
SEASHORE CHARTER SCHOOLS,'178808,500,400,,,,,,,,,,,,,,
SEGUIN ISD,'094901,6737,3384,,,,,,,,2,1,3,8,0,9,5
SEMINOLE ISD,'083903,2953,2730,,,,,,,,3,6,12,12,0,23,10
SER-NINOS CHARTER SCHOOL,'101802,1110,15,,,,,,,,*,*,*,*,*,*,*
SEYMOUR ISD,'012901,616,585,,,,,,,,0,0,1,1,0,1,1
SHALLOWATER ISD,'152909,1694,1626,0,0,4,2,0,1,5,3,5,67,45,0,42,78
SHAMROCK ISD,'242902,366,343,,,,,,,,1,0,1,1,0,2,1
SHARYLAND ISD,'108911,9733,5,,,,,,,,*,*,*,*,*,*,*
SHELBYVILLE ISD,'210903,773,693,0,1,0,0,0,0,1,0,1,5,2,0,1,7
SHELDON ISD,'101924,10139,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SHEPHERD ISD,'204904,1909,1115,,,,,,,,1,0,3,1,0,0,5
SHERMAN ISD,'091906,7483,5280,0,3,5,7,2,6,7,4,9,29,29,12,33,26
SHINER ISD,'143903,709,688,,,,,,,,0,0,5,1,0,0,6
SIDNEY ISD,'047905,146,145,,,,,,,,,,,,,,
SIERRA BLANCA ISD,'115902,128,115,,,,,,,,,,,,,,
SILSBEE ISD,'100904,2720,2134,0,0,0,4,0,4,0,1,0,3,10,0,11,3
SILVERTON ISD,'023902,181,173,0,0,0,2,1,1,0,0,0,2,8,5,2,3
SIMMS ISD,'019909,487,464,,,,,,,,0,0,3,4,0,4,3
SINTON ISD,'205906,2084,801,,,,,,,,7,0,3,3,0,12,1
SIVELLS BEND ISD,'049909,48,33,,,,,,,,,,,,,,
SKIDMORE-TYNAN ISD,'013905,805,462,,,,,,,,1,0,8,11,0,0,20
SLATON ISD,'152903,1333,1079,0,7,12,8,1,0,26,3,11,47,21,12,27,43
SLIDELL ISD,'249908,337,309,1,0,0,0,0,1,0,1,0,1,2,0,3,1
SLOCUM ISD,'001909,350,335,,,,,,,,0,1,0,0,0,1,0
SMITHVILLE ISD,'011904,1706,1145,,,,,,,,0,0,0,2,0,2,0
SMYER ISD,'110906,422,392,1,2,5,1,0,7,2,2,3,11,5,0,15,6
SNOOK ISD,'026903,500,438,,,,,,,,0,0,2,1,1,0,2
SNYDER ISD,'208902,2620,1710,1,3,9,3,1,7,8,14,14,43,28,1,37,61
SOCORRO ISD,'071909,47070,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOMERSET ISD,'015909,4050,1892,2,2,4,0,0,1,7,8,4,6,11,0,4,25
SOMERVILLE ISD,'026902,538,455,0,0,1,1,0,0,2,0,0,1,1,0,0,2
SONORA ISD,'218901,707,706,0,0,2,0,0,2,0,0,0,3,0,0,3,0
SOUTH SAN ANTONIO ISD,'015908,8195,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOUTH TEXAS ISD,'031916,4208,79,0,0,0,2,0,0,2,0,0,1,5,0,3,3
SOUTHLAND ISD,'085903,119,104,,,,,,,,0,1,1,2,0,4,0
SOUTHSIDE ISD,'015917,5546,739,3,1,3,1,0,5,3,4,4,7,7,1,15,6
SOUTHWEST ISD,'015912,13348,3505,3,1,1,2,0,7,0,8,5,5,15,0,23,10
"SOUTHWEST PREPARATORY
SCHOOL",'015807,844,190,,,,,,,,,,,,,,
SOUTHWEST SCHOOL,'101838,1694,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SPEARMAN ISD,'098904,807,762,2,0,0,5,0,1,6,4,3,21,29,4,18,35
SPLENDORA ISD,'170907,4122,3258,0,0,7,3,0,7,3,2,2,31,18,4,38,11
SPRING BRANCH ISD,'101920,33300,17830,1,5,15,4,0,4,21,29,33,92,38,2,76,114
SPRING CREEK ISD,'117907,107,107,,,,,,,,1,0,0,1,0,1,1
SPRING HILL ISD,'092907,2001,1716,0,1,3,0,0,2,2,0,5,23,15,2,6,35
SPRING ISD,'101919,33264,18021,,,,,,,,16,8,7,53,1,67,16
SPRINGLAKE-EARTH ISD,'140907,308,293,2,0,2,4,0,0,8,4,0,6,9,0,0,19
SPRINGTOWN ISD,'184902,3590,2930,,,,,,,,5,2,13,2,1,13,8
SPUR ISD,'063903,236,201,,,,,,,,0,5,20,5,5,11,14
SPURGER ISD,'229905,357,274,,,,,,,,0,0,0,5,0,3,2
ST ANTHONY SCHOOL,'057836,330,0,,,,,,,,,,,,,,
"ST MARY'S ACADEMY CHARTER
SCHOOL",'013801,399,193,,,,,,,,0,0,0,2,0,1,1
STAFFORD MSD,'079910,3273,0,,,,,,,,*,*,*,*,*,*,*
STAMFORD ISD,'127906,603,557,,,,,,,,1,0,3,10,0,10,4
STANTON ISD,'156902,1069,973,0,0,8,8,2,1,13,0,1,14,11,2,8,16
STEP CHARTER SCHOOL,'101859,510,0,,,,,,,,,,,,,,
"STEPHEN F AUSTIN STATE
UNIVERSITY CHARTER SCHOOL",'174801,255,229,,,,,,,,3,3,0,1,0,5,2
STEPHENVILLE ISD,'072903,3698,3216,2,3,8,3,0,3,13,17,12,59,30,0,27,91
STERLING CITY ISD,'216901,342,342,0,0,0,3,0,3,0,0,0,0,3,0,3,0
STOCKDALE ISD,'247906,778,623,,,,,,,,1,1,5,1,0,5,3
STRATFORD ISD,'211902,570,549,0,0,1,3,0,0,4,0,0,4,8,0,4,8
STRAWN ISD,'182905,143,139,,,,,,,,,,,,,,
SUDAN ISD,'140908,480,455,,,,,,,,0,1,1,0,0,0,2
SULPHUR BLUFF ISD,'112910,224,184,,,,,,,,1,2,4,2,1,2,6
SULPHUR SPRINGS ISD,'112901,4316,3497,2,1,5,10,0,0,18,9,4,57,58,0,1,127
SUNDOWN ISD,'110907,582,568,,,,,,,,3,7,11,9,0,21,9
SUNNYVALE ISD,'057919,1982,695,0,3,7,0,0,9,1,2,5,7,2,0,12,4
SUNRAY ISD,'171902,588,574,,,,,,,,0,0,1,0,0,1,0
SWEENY ISD,'020906,1833,1280,0,1,1,0,0,1,1,0,1,6,2,0,8,1
SWEET HOME ISD,'143905,139,134,,,,,,,,,,,,,,
SWEETWATER ISD,'177902,2068,1775,0,0,5,2,0,0,7,5,5,29,21,2,12,46
TAFT ISD,'205907,938,172,,,,,,,,,,,,,,
TAHOKA ISD,'153904,602,493,2,2,5,4,0,8,5,3,2,6,5,0,9,7
TARKINGTON ISD,'146907,1685,1685,0,0,0,1,0,0,1,0,0,0,3,1,1,1
TATUM ISD,'201910,1520,1165,0,0,3,2,0,0,5,1,1,13,13,0,1,27
TAYLOR ISD,'246911,2940,1670,0,0,1,0,0,0,1,1,0,8,5,1,1,12
TEAGUE ISD,'081904,1169,1032,0,0,1,1,0,1,1,0,0,11,8,0,4,15
"TEKOA ACADEMY OF
ACCELERATED STUDIES STEM
SCHOOL",'123803,404,142,,,,,,,,,,,,,,
TEMPLE ISD,'014909,8290,5491,0,0,5,5,0,0,10,4,4,36,26,0,2,68
TENAHA ISD,'210904,498,448,0,0,0,3,0,0,3,4,0,11,15,0,6,24
TERLINGUA CSD,'022004,100,42,,,,,,,,*,*,*,*,*,*,*
TERRELL COUNTY ISD,'222901,120,116,0,0,1,1,0,2,0,0,0,1,1,0,2,0
TERRELL ISD,'129906,4480,2938,2,3,14,1,0,2,18,6,10,45,18,3,19,57
TEXANS CAN ACADEMIES,'057804,4757,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
TEXARKANA ISD,'019907,7570,5046,2,4,9,11,0,4,22,27,23,52,95,1,6,190
"TEXAS A&M INTERNATIONAL
UNIVERSITY ISD",'240503,NR,NR,,,,,,,,,,,,,,
"TEXAS ACADEMY OF
LEADERSHIP IN THE
HUMANITIES",'123503,NR,NR,,,,,,,,,,,,,,
TEXAS CITY ISD,'084906,7284,4883,0,2,10,2,0,3,11,5,10,25,15,3,19,33
"TEXAS COLLEGE
PREPARATORY ACADEMIES",'221801,15649,7124,1,3,5,10,4,10,5,7,17,23,30,6,48,23
"TEXAS EMPOWERMENT
ACADEMY",'227805,352,0,,,,,,,,,,,,,,
"TEXAS JUVENILE JUSTICE
DEPARTMENT",'227622,591,591,0,0,2,2,0,0,4,0,0,25,23,0,0,48
"TEXAS LEADERSHIP PUBLIC
SCHOOLS",'226801,2872,2223,1,2,5,5,1,4,8,6,8,21,18,1,29,23
TEXAS PREPARATORY SCHOOL,'105802,155,80,,,,,,,,,,,,,,
"TEXAS SCH FOR THE BLIND &
VISUALLY IMPAIRED",'227905,124,32,,,,,,,,,,,,,,
TEXAS SCH FOR THE DEAF,'227906,507,194,,,,,,,,1,0,0,2,0,1,2
TEXAS SCHOOL OF THE ARTS,'220814,286,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
TEXAS SERENITY ACADEMY,'170801,417,202,,,,,,,,,,,,,,
TEXAS TECH UNIVERSITY K-12,'152504,NR,NR,,,,,,,,,,,,,,
TEXHOMA ISD,'211901,171,171,,,,,,,,,,,,,,
TEXLINE ISD,'056902,197,197,,,,,,,,,,,,,,
"THE EXCEL CENTER (FOR
ADULTS)",'227827,589,89,,,,,,,,0,0,1,0,0,1,0
THE GATHERING PLACE,'015841,350,0,,,,,,,,,,,,,,
THE LAWSON ACADEMY,'101864,186,0,,,,,,,,,,,,,,
THE PRO-VISION ACADEMY,'101868,386,0,,,,,,,,*,*,*,*,*,*,*
THE RHODES SCHOOL,'101861,723,229,,,,,,,,0,0,0,2,0,2,0
THE VARNETT PUBLIC SCHOOL,'101814,2052,0,,,,,,,,,,,,,,
THORNDALE ISD,'166905,578,525,0,1,0,1,0,2,0,0,1,0,2,0,2,1
THRALL ISD,'246912,773,372,,,,,,,,0,1,2,5,1,3,4
THREE RIVERS ISD,'149902,562,500,,,,,,,,1,0,0,1,0,1,1
THREE WAY ISD,'072901,215,210,,,,,,,,0,1,5,1,0,2,5
"THROCKMORTON COLLEGIATE
ISD",'224901,108,105,,,,,,,,0,0,1,0,0,1,0
TIDEHAVEN ISD,'158902,976,858,,,,,,,,2,2,1,4,1,1,7
TIMPSON ISD,'210905,638,600,,,,,,,,2,1,9,8,0,0,20
TIOGA ISD,'091907,746,696,0,0,1,0,0,1,0,0,0,6,6,0,12,0
TOLAR ISD,'111903,804,770,0,0,0,1,0,0,1,0,0,3,4,0,1,6
TOM BEAN ISD,'091918,636,588,0,0,1,0,0,0,1,0,1,6,0,0,3,4
TOMBALL ISD,'101921,18596,11438,4,5,13,5,1,26,0,11,10,65,12,1,96,1
TORNILLO ISD,'071908,914,371,2,0,2,8,0,9,3,3,2,4,20,0,24,5
"TREETOPS SCHOOL
INTERNATIONAL",'220801,392,129,0,0,0,1,1,0,0,0,1,0,5,6,0,0
TRENT ISD,'221905,131,121,,,,,,,,0,1,2,1,0,1,3
TRENTON ISD,'074912,720,598,,,,,,,,2,1,6,5,1,6,7
TRINIDAD ISD,'107907,160,138,,,,,,,,0,0,2,0,0,1,1
TRINITY BASIN PREPARATORY,'057813,4178,1874,,,,,,,,7,4,1,20,0,7,25
TRINITY CHARTER SCHOOL,'046802,389,360,,,,,,,,0,2,15,0,12,4,1
TRINITY ISD,'228903,1189,862,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-EL PASO",'071803,180,13,,,,,,,,*,*,*,*,*,*,*
"TRIUMPH PUBLIC HIGH
SCHOOLS-LAREDO",'240801,225,10,,,,,,,,*,*,*,*,*,*,*
"TRIUMPH PUBLIC HIGH
SCHOOLS-LUBBOCK",'152803,205,45,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-RIO GRANDE VALLEY",'108804,491,18,,,,,,,,*,*,*,*,*,*,*
TRIVIUM ACADEMY,'061805,609,422,3,0,0,0,0,2,1,4,1,0,1,0,3,3
TROUP ISD,'212904,1022,923,1,2,4,0,0,7,0,1,2,11,6,0,15,5
TROY ISD,'014910,1475,1277,0,0,2,1,0,1,2,2,1,9,3,0,3,12
TULIA ISD,'219903,940,896,,,,,,,,2,4,10,12,2,18,8
TULOSO-MIDWAY ISD,'178912,3844,1737,1,1,3,2,0,3,4,1,1,6,9,0,12,5
TURKEY-QUITAQUE ISD,'096905,195,0,,,,,,,,*,*,*,*,*,*,*
"TWO DIMENSIONS
PREPARATORY ACADEMY",'101840,420,216,,,,,,,,1,0,0,2,0,3,0
TYLER ISD,'212905,17618,13940,4,4,13,16,0,0,37,30,31,114,106,1,41,239
UME PREPARATORY ACADEMY,'057845,1275,643,1,1,0,0,0,2,0,3,2,0,2,0,6,1
UNION GROVE ISD,'230908,733,639,,,,,,,,0,0,16,6,1,9,12
UNION HILL ISD,'230904,321,208,0,0,0,1,0,1,0,0,0,0,2,0,1,1
UNITED ISD,'240903,41982,936,3,4,3,14,1,13,10,12,8,12,89,4,70,47
UNIVERSAL ACADEMY,'057808,2405,0,,,,,,,,*,*,*,*,*,*,*
"UNIVERSITY OF HOUSTON
CHARTER SCHOOL",'101807,87,28,,,,,,,,,,,,,,
UNIVERSITY OF NORTH TEXAS,'061501,NR,NR,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS AT
AUSTIN H S",'227506,266,0,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS
ELEMENTARY CHARTER
SCHOOL",'227819,264,27,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS RIO
GRANDE VALLEY",'031505,NR,NR,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS
UNIVERSITY CHARTER SCHOOL",'227806,587,188,0,0,6,0,0,6,0,0,0,18,0,9,9,0
UPLIFT EDUCATION,'057803,21761,4871,,,,,,,,22,17,23,21,0,63,20
"UT TYLER UNIVERSITY
ACADEMY",'212804,837,689,1,1,0,3,0,0,5,2,3,5,4,0,2,12
UTOPIA ISD,'232904,209,199,,,,,,,,,,,,,,
UTPB STEM ACADEMY,'068803,785,568,0,1,3,1,1,4,0,0,3,6,2,1,8,2
UVALDE CISD,'232903,4065,2426,1,1,0,1,0,0,3,2,3,10,8,0,7,16
VALENTINE ISD,'122902,38,33,,,,,,,,,,,,,,
VALLEY MILLS ISD,'018904,653,544,0,0,2,1,0,3,0,1,1,6,3,1,8,2
VALLEY VIEW ISD,'049903,889,681,0,0,2,1,0,0,3,0,1,7,6,0,5,9
VALLEY VIEW ISD,'108916,4046,0,,,,,,,,*,*,*,*,*,*,*
VALOR PUBLIC SCHOOLS,'227829,1090,569,,,,,,,,,,,,,,
VAN ALSTYNE ISD,'091908,1899,1721,2,0,13,1,0,1,15,2,0,25,4,1,13,17
VAN ISD,'234906,2378,1938,0,0,4,3,0,0,7,0,0,16,11,0,0,27
VAN VLECK ISD,'158906,1043,891,,,,,,,,0,1,0,7,0,1,7
VANGUARD ACADEMY,'108808,4907,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
VEGA ISD,'180902,357,353,1,1,1,0,0,3,0,2,1,1,5,0,9,0
VENUS ISD,'126908,2201,1559,2,2,3,3,0,6,4,3,5,14,17,0,18,21
VERIBEST ISD,'226908,254,247,,,,,,,,,,,,,,
VERNON ISD,'244903,1926,1695,,,,,,,,4,15,29,18,7,33,26
VICTORIA ISD,'235902,13399,9019,,,,,,,,7,9,23,22,0,50,11
VIDOR ISD,'181907,4187,3525,0,0,5,4,0,9,0,2,8,32,27,3,66,0
VILLAGE TECH SCHOOLS,'057847,1221,0,,,,,,,,*,*,*,*,*,*,*
"VISTA DEL FUTURO CHARTER
SCHOOL",'071809,248,109,,,,,,,,0,0,0,1,0,1,0
VYSEHRAD ISD,'143904,110,107,,,,,,,,,,,,,,
WACO CHARTER SCHOOL,'161801,219,178,,,,,,,,1,0,0,1,0,1,1
WACO ISD,'161914,14302,8158,5,4,5,28,0,0,42,14,18,41,82,0,2,153
WAELDER ISD,'089905,294,264,,,,,,,,0,0,1,0,0,1,0
WALCOTT ISD,'059902,143,136,0,0,0,1,0,1,0,0,0,0,1,0,1,0
WALL ISD,'226906,1257,1205,0,0,4,2,0,0,6,1,0,7,5,0,0,13
WALLER ISD,'237904,7757,5216,0,0,1,0,0,0,1,15,8,40,45,0,34,74
WALNUT BEND ISD,'049908,59,57,,,,,,,,,,,,,,
WALNUT SPRINGS ISD,'018905,173,149,,,,,,,,0,0,1,1,0,2,0
WARREN ISD,'229904,1240,1120,0,0,0,3,0,0,3,3,0,4,27,0,0,34
WASKOM ISD,'102903,810,739,0,1,0,2,0,3,0,0,1,1,5,0,7,0
WATER VALLEY ISD,'226905,311,268,,,,,,,,0,2,1,1,0,0,4
"WAXAHACHIE FAITH FAMILY
ACADEMY",'070801,2623,1065,,,,,,,,2,0,0,1,0,1,2
WAXAHACHIE ISD,'070912,9715,7090,2,1,3,3,0,9,0,10,4,34,33,1,65,15
WAYSIDE SCHOOLS,'227803,2299,456,0,0,0,1,0,1,0,2,0,1,3,1,5,0
WEATHERFORD ISD,'184903,7963,6284,2,5,24,10,0,4,37,8,19,70,33,1,59,70
WEBB CISD,'240904,267,183,,,,,,,,,,,,,,
WEIMAR ISD,'045905,613,583,0,0,1,0,0,0,1,4,1,7,1,0,7,6
WELLINGTON ISD,'044902,537,522,,,,,,,,0,0,2,0,0,1,1
WELLMAN-UNION CISD,'223904,289,281,0,1,5,3,0,0,9,1,5,12,7,0,2,23
WELLS ISD,'037909,267,231,,,,,,,,0,0,0,2,0,1,1
WESLACO ISD,'108913,16613,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WEST HARDIN COUNTY CISD,'100908,519,448,,,,,,,,0,0,4,3,0,0,7
WEST ISD,'161916,1403,1323,0,1,7,0,0,8,0,0,1,14,2,2,15,0
WEST ORANGE-COVE CISD,'181906,2509,1644,0,0,0,3,0,1,2,2,2,2,15,2,13,6
WEST OSO ISD,'178915,1899,261,0,0,1,0,0,1,0,0,0,1,3,0,4,0
"WEST RUSK COUNTY
CONSOLIDATED ISD",'201914,1011,915,1,2,0,2,0,5,0,1,3,9,11,0,24,0
WEST SABINE ISD,'202905,545,529,,,,,,,,0,0,1,0,0,1,0
WESTBROOK ISD,'168903,233,232,0,0,0,1,0,0,1,0,2,7,9,0,10,8
WESTHOFF ISD,'062905,NR,NR,,,,,,,,,,,,,,
"WESTLAKE ACADEMY CHARTER
SCHOOL",'220810,870,393,,,,,,,,0,0,2,0,0,1,1
WESTPHALIA ISD,'073904,160,155,0,0,1,0,0,1,0,0,1,1,0,0,2,0
WESTWOOD ISD,'001908,1358,1102,3,4,0,9,10,0,6,7,7,17,21,15,18,19
WHARTON ISD,'241904,1885,1341,,,,,,,,0,0,0,13,7,5,1
WHEELER ISD,'242903,421,342,0,1,1,2,0,0,4,1,2,6,11,0,0,20
WHITE DEER ISD,'033904,352,351,,,,,,,,,,,,,,
WHITE OAK ISD,'092908,1441,1257,0,0,3,3,0,4,2,3,7,32,24,0,25,41
WHITE SETTLEMENT ISD,'220920,2711,82,1,5,4,3,0,12,1,8,22,43,13,0,83,3
WHITEFACE CISD,'040902,343,328,,,,,,,,,,,,,,
WHITEHOUSE ISD,'212906,4862,4149,1,1,21,9,0,5,27,9,18,65,46,1,26,111
WHITESBORO ISD,'091909,1912,1684,1,0,3,4,0,2,6,2,0,4,4,0,4,6
WHITEWRIGHT ISD,'091910,759,677,0,0,3,1,0,0,4,1,0,7,4,0,5,7
WHITHARRAL ISD,'110908,175,174,,,,,,,,1,0,1,1,0,0,3
WHITNEY ISD,'109911,1449,1182,2,2,1,1,0,4,2,6,4,16,12,0,23,15
WICHITA FALLS ISD,'243905,13545,9827,3,2,9,5,0,6,13,40,24,94,85,17,160,66
WILDORADO ISD,'180904,216,212,,,,,,,,,,,,,,
WILLIS ISD,'170904,7170,4466,3,1,1,3,0,0,8,5,3,20,36,1,1,62
WILLS POINT ISD,'234907,2496,2184,0,2,1,2,0,0,5,2,2,17,9,0,1,29
WILSON ISD,'153907,136,126,,,,,,,,0,0,1,0,0,0,1
WIMBERLEY ISD,'105905,2556,1773,,,,,,,,0,2,7,7,0,1,15
WINDHAM SCHOOL DISTRICT,'236903,NR,NR,,,,,,,,,,,,,,
WINDTHORST ISD,'005904,416,404,,,,,,,,0,2,6,9,3,1,13
"WINFREE ACADEMY CHARTER
SCHOOLS",'057828,1244,0,,,,,,,,,,,,,,
WINK-LOVING ISD,'248902,408,391,,,,,,,,1,3,6,9,0,9,10
WINNSBORO ISD,'250907,1487,1273,0,0,1,1,0,0,2,5,5,10,11,0,7,24
WINONA ISD,'212910,1043,801,0,0,0,1,0,0,1,0,1,6,8,1,10,4
WINTERS ISD,'200904,525,500,,,,,,,,3,0,0,1,0,4,0
WODEN ISD,'174906,789,716,,,,,,,,1,0,0,7,0,3,5
WOLFE CITY ISD,'116909,637,603,,,,,,,,0,5,8,13,4,4,18
WOODSBORO ISD,'196902,423,339,1,0,0,0,0,0,1,1,0,0,1,0,1,1
WOODSON ISD,'224902,157,157,,,,,,,,0,0,1,1,0,0,2
WOODVILLE ISD,'229903,1102,999,,,,,,,,1,1,22,23,11,36,0
WORTHAM ISD,'081905,485,443,,,,,,,,0,0,3,2,0,1,4
WYLIE ISD,'043914,17465,9095,4,5,13,9,0,0,31,13,16,78,57,2,24,138
WYLIE ISD,'221912,4842,4325,5,5,11,11,1,9,22,9,8,74,39,10,34,86
YANTIS ISD,'250905,367,325,0,0,0,1,0,1,0,0,1,0,4,0,5,0
"YELLOWSTONE COLLEGE
PREPARATORY",'101873,308,67,,,,,,,,,,,,,,
"YES PREP PUBLIC SCHOOLS
INC",'101845,13463,24,*,*,*,*,*,*,*,*,*,*,*,*,*,*
YOAKUM ISD,'062903,1439,1341,0,0,1,5,0,1,5,5,1,21,14,0,26,15
YORKTOWN ISD,'062904,542,480,,,,,,,,0,0,0,1,0,1,0
YSLETA ISD,'071905,38542,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ZAPATA COUNTY ISD,'253901,3484,68,,,,,,,,,,,,,,
ZAVALLA ISD,'003906,302,266,0,0,1,0,1,0,0,0,1,3,3,2,3,2
ZEPHYR ISD,'025906,206,196,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"Abbreviations: EE= ""Early Education"",  ISD=""Independent School District"", CISD= ""Consolidated Independent School District"",INC= ""Incorperated"", LEA= ""Local Education Authority"" , NR= ""No Enrollment Report Received""",,,,,,,,,,,,,,,,,
"* indicates cell has been suppressed, a blank cell indicates no report has been received for a given district in the indicated time period,a 0 indicates that a report was received and no cases were reported for that group in the reported time period.",,,,,,,,,,,,,,,,,
"Data Notes: This set of reports provides an overview of COVID-19 cases in public schools in Texas. Cases in this report are defined as any staff member or student who participates in any on-campus activity that is test-confirmed COVID-19 of which a public school is notified.Updates for the previous Monday-Sunday are provided weekly by 5 pm CDT on Wednesdays. Because data is self-reported by schools, local or publicly available information may be more up to date. Private schools are not included in this report. To protect individual privacy, case counts will be suppressed for any school district that has fewer than 50 students enrolled on campus. Suppressed cases will be included in the statewide total. All data are provisional and subject to change. Corrections may lead to data being updated with more accurate or complete information.",,,,,,,,,,,,,,,,,
