District Enrollment 01/29/21,Approx. District On-Campus Enrollment 01/29/21,Cumulative Student Cases 08/01/21,Cumulative Staff Cases 08/01/21,% District On-Campus 01/29/21,% Students with COVID 08/01/21,Cumulative Student Cases 07/25/21,Cumulative Staff Cases 07/25/21,% Students with COVID 07/25/21,Cumulative Student Cases 07/18/21,Cumulative Staff Cases 07/18/21,% Students with COVID 07/18/21,Cumulative Student Cases 07/11/21,Cumulative Staff Cases 07/11/21,% Students with COVID 07/11/21,Cumulative Student Cases 07/04/21,Cumulative Staff Cases 07/04/21,% Students with COVID 07/04/21,Cumulative Student Cases 06/27/21,Cumulative Staff Cases 06/27/21,% Students with COVID 06/27/21,Cumulative Student Cases 06/20/21,Cumulative Staff Cases 06/20/21,% Students with COVID 06/20/21,Cumulative Student Cases 06/13/21,Cumulative Staff Cases 06/13/21,% Students with COVID 06/13/21,Cumulative Student Cases 06/06/21,Cumulative Staff Cases 06/06/21,% Students with COVID 06/06/21,Cumulative Student Cases 05/30/21,Cumulative Staff Cases 05/30/21,% Students with COVID 05/30/21,Cumulative Student Cases 05/23/21,Cumulative Staff Cases 05/23/21,% Students with COVID 05/23/21,Cumulative Student Cases 05/16/21,Cumulative Staff Cases 05/16/21,% Students with COVID 05/16/21,Cumulative Student Cases 05/09/21,Cumulative Staff Cases 05/09/21,% Students with COVID 05/09/21,Cumulative Student Cases 05/02/21,Cumulative Staff Cases 05/02/21,% Students with COVID 05/02/21,Cumulative Student Cases 04/25/21,Cumulative Staff Cases 04/25/21,% Students with COVID 04/25/21,Cumulative Student Cases 04/18/21,Cumulative Staff Cases 04/18/21,% Students with COVID 04/18/21,Cumulative Student Cases 04/11/21,Cumulative Staff Cases 04/11/21,% Students with COVID 04/11/21,Cumulative Student Cases 04/04/21,Cumulative Staff Cases 04/04/21,% Students with COVID 04/04/21,Cumulative Student Cases 03/28/21,Cumulative Staff Cases 03/28/21,% Students with COVID 03/28/21,Cumulative Student Cases 03/21/21,Cumulative Staff Cases 03/21/21,% Students with COVID 03/21/21,Cumulative Student Cases 03/14/21,Cumulative Staff Cases 03/14/21,% Students with COVID 03/14/21,Cumulative Student Cases 03/07/21,Cumulative Staff Cases 03/07/21,% Students with COVID 03/07/21,Cumulative Student Cases 02/28/21,Cumulative Staff Cases 02/28/21,% Students with COVID 02/28/21,District Enrollment 10/30/20,Approx. District On-Campus Enrollment 10/30/20,Cumulative Student Cases 02/21/21,Cumulative Staff Cases 02/21/21,% District On-Campus 10/30/20,% Students with COVID 02/21/21,Cumulative Student Cases 02/14/21,Cumulative Staff Cases 02/14/21,% Students with COVID 02/14/21,Cumulative Student Cases 02/07/21,Cumulative Staff Cases 02/07/21,% Students with COVID 02/07/21,Cumulative Student Cases 01/31/21,Cumulative Staff Cases 01/31/21,% Students with COVID 01/31/21,Cumulative Student Cases 01/24/21,Cumulative Staff Cases 01/24/21,% Students with COVID 01/24/21,Cumulative Student Cases 01/17/21,Cumulative Staff Cases 01/17/21,% Students with COVID 01/17/21,Cumulative Student Cases 01/10/21,Cumulative Staff Cases 01/10/21,% Students with COVID 01/10/21,Cumulative Student Cases 01/03/21,Cumulative Staff Cases 01/03/21,% Students with COVID 01/03/21,Cumulative Student Cases 12/27/20,Cumulative Staff Cases 12/27/20,% Students with COVID 12/27/20,Cumulative Student Cases 12/20/20,Cumulative Staff Cases 12/20/20,% Students with COVID 12/20/20,Cumulative Student Cases 12/13/20,Cumulative Staff Cases 12/13/20,% Students with COVID 12/13/20,Cumulative Student Cases 12/06/20,Cumulative Staff Cases 12/06/20,% Students with COVID 12/06/20,Cumulative Student Cases 11/29/20,Cumulative Staff Cases 11/29/20,% Students with COVID 11/29/20,Cumulative Student Cases 11/22/20,Cumulative Staff Cases 11/22/20,% Students with COVID 11/22/20,Cumulative Staff Cases 11/15/20,Cumulative Student Cases 11/15/20,% Students with COVID 11/15/20,District Enrollment 09/28/20,Approx. District On-Campus Enrollment 09/28/20,Cumulative Staff Cases 11/08/20,% District On-Campus 09/28/20,Cumulative Student Cases 11/08/20,% Students with COVID 11/08/20,Cumulative Staff Cases 11/01/20,Cumulative Student Cases 11/01/20,% Students with COVID 11/01/20,Cumulative Staff Cases 10/25/20,Cumulative Student Cases 10/25/20,% Students with COVID 10/25/20,Cumulative Staff Cases 10/18/20,Cumulative Student Cases 10/18/20,% Students with COVID 10/18/20,Cumulative Staff Cases 10/11/20,Cumulative Student Cases 10/11/20,% Students with COVID 10/11/20,District Enrollment First Week,Approx. District On-Campus Enrollment First Week,Cumulative Staff Cases 10/04/20,% District On-Campus First Week,Cumulative Student Cases 10/04/20,% Students with COVID 10/04/20,Cumulative Staff Cases 09/27/20,Cumulative Student Cases 09/27/20,% Students with COVID 09/27/20,District #
505.0,425.0,3.0,11.0,0.8415841584158416,0.005940594059405941,3.0,11.0,0.005940594059405941,3.0,11.0,0.005940594059405941,3.0,11.0,0.005940594059405941,3.0,11.0,0.005940594059405941,3.0,11.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,10.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,3.0,9.0,0.005940594059405941,534.0,439.0,3.0,9.0,0.8220973782771536,0.0056179775280898875,3.0,9.0,0.0056179775280898875,3.0,9.0,0.0056179775280898875,3.0,8.0,0.0056179775280898875,16.0,8.0,0.0299625468164794,16.0,7.0,0.0299625468164794,14.0,5.0,0.026217228464419477,10.0,5.0,0.018726591760299626,10.0,5.0,0.018726591760299626,10.0,5.0,0.018726591760299626,9.0,5.0,0.016853932584269662,9.0,5.0,0.016853932584269662,9.0,4.0,0.016853932584269662,9.0,2.0,0.016853932584269662,1.0,8.0,0.0149812734082397,544.0,498.0,1.0,0.9154411764705882,8.0,0.014705882352941176,1.0,8.0,0.014705882352941176,1.0,8.0,0.014705882352941176,1.0,0.0,0.0,1.0,0.0,0.0,528.0,399.0,1.0,0.7556818181818182,0.0,0.0,,,,133901
187.0,183.0,3.0,1.0,0.9786096256684492,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,3.0,1.0,0.016042780748663103,184.0,182.0,3.0,1.0,0.9891304347826086,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,3.0,1.0,0.016304347826086956,,,,,,,,,,,,,,,,199.0,183.0,,0.9195979899497487,,,,,,,,,,,,,,,188.0,165.0,,0.8776595744680851,,,,,,133902
4678.0,4368.0,163.0,78.0,0.93373236425823,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,163.0,78.0,0.034843950406156475,161.0,77.0,0.03441641727233861,150.0,74.0,0.03206498503634032,150.0,74.0,0.03206498503634032,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,135.0,73.0,0.028858486532706284,134.0,72.0,0.02864471996579735,4735.0,4129.0,125.0,59.0,0.8720168954593454,0.026399155227032733,125.0,59.0,0.026399155227032733,125.0,59.0,0.026399155227032733,122.0,57.0,0.02576557550158395,117.0,56.0,0.02470960929250264,108.0,51.0,0.022808870116156284,96.0,44.0,0.02027455121436114,75.0,30.0,0.01583949313621964,75.0,30.0,0.01583949313621964,75.0,30.0,0.01583949313621964,64.0,26.0,0.01351636747624076,41.0,14.0,0.008658922914466738,41.0,14.0,0.008658922914466738,41.0,14.0,0.008658922914466738,12.0,29.0,0.006124604012671594,4587.0,3799.0,6.0,0.828210159145411,21.0,0.004578155657292348,6.0,14.0,0.003052103771528232,5.0,12.0,0.002616088947024199,5.0,10.0,0.0021800741225201656,5.0,8.0,0.0017440592980161324,4744.0,3440.0,5.0,0.7251264755480608,6.0,0.0012647554806070826,3.0,3.0,0.0006323777403035413,133903
1088.0,1043.0,69.0,17.0,0.9586397058823529,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,17.0,0.06341911764705882,69.0,16.0,0.06341911764705882,69.0,16.0,0.06341911764705882,69.0,16.0,0.06341911764705882,69.0,16.0,0.06341911764705882,69.0,16.0,0.06341911764705882,65.0,16.0,0.05974264705882353,65.0,16.0,0.05974264705882353,65.0,16.0,0.05974264705882353,65.0,16.0,0.05974264705882353,65.0,16.0,0.05974264705882353,61.0,16.0,0.05606617647058824,61.0,16.0,0.05606617647058824,61.0,16.0,0.05606617647058824,61.0,16.0,0.05606617647058824,1098.0,1049.0,61.0,15.0,0.9553734061930783,0.05555555555555555,60.0,15.0,0.0546448087431694,55.0,14.0,0.05009107468123861,55.0,14.0,0.05009107468123861,49.0,13.0,0.044626593806921674,3.0,11.0,0.00273224043715847,3.0,11.0,0.00273224043715847,3.0,11.0,0.00273224043715847,3.0,11.0,0.00273224043715847,14.0,9.0,0.012750455373406194,14.0,9.0,0.012750455373406194,3.0,8.0,0.00273224043715847,3.0,8.0,0.00273224043715847,3.0,7.0,0.00273224043715847,7.0,6.0,0.00546448087431694,1111.0,1071.0,6.0,0.963996399639964,6.0,0.0054005400540054005,6.0,6.0,0.0054005400540054005,5.0,5.0,0.004500450045004501,5.0,5.0,0.004500450045004501,3.0,0.0,0.0,1072.0,986.0,3.0,0.9197761194029851,0.0,0.0,3.0,0.0,0.0,133904
23.0,21.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,,1.0,,,,,,,,,,,,,,,22.0,22.0,,1.0,,,3.0,9.0,0.4090909090909091,133905
586.0,571.0,3.0,8.0,0.9744027303754266,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,3.0,8.0,0.005119453924914676,599.0,587.0,3.0,8.0,0.9799666110183639,0.005008347245409015,3.0,6.0,0.005008347245409015,3.0,6.0,0.005008347245409015,3.0,6.0,0.005008347245409015,3.0,6.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,3.0,2.0,0.005008347245409015,2.0,8.0,0.01335559265442404,601.0,552.0,2.0,0.9184692179700499,5.0,0.008319467554076539,2.0,5.0,0.008319467554076539,2.0,5.0,0.008319467554076539,2.0,5.0,0.008319467554076539,1.0,2.0,0.0033277870216306157,589.0,540.0,1.0,0.9168081494057725,2.0,0.003395585738539898,0.0,2.0,0.003395585738539898,134901
122.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,126.0,,1.0,,,,,,,,,,,,,,,114.0,114.0,,1.0,,,,,,135001
508.0,453.0,3.0,3.0,0.8917322834645669,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,3.0,3.0,0.005905511811023622,515.0,427.0,3.0,3.0,0.829126213592233,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,3.0,0.005825242718446602,3.0,2.0,0.005825242718446602,3.0,2.0,0.005825242718446602,3.0,2.0,0.005825242718446602,3.0,1.0,0.005825242718446602,3.0,1.0,0.005825242718446602,1.0,1.0,0.001941747572815534,529.0,411.0,1.0,0.776937618147448,1.0,0.001890359168241966,1.0,1.0,0.001890359168241966,1.0,1.0,0.001890359168241966,1.0,0.0,0.0,1.0,0.0,0.0,532.0,344.0,1.0,0.6466165413533834,0.0,0.0,1.0,0.0,0.0,136901
2877.0,0.0,3.0,77.0,0.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,77.0,0.0010427528675703858,3.0,75.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,74.0,0.0010427528675703858,3.0,71.0,0.0010427528675703858,3.0,71.0,0.0010427528675703858,3.0,71.0,0.0010427528675703858,2854.0,892.0,44.0,67.0,0.31254379817799577,0.015416958654519973,44.0,67.0,0.015416958654519973,38.0,66.0,0.013314646110721794,38.0,66.0,0.013314646110721794,31.0,59.0,0.010861948142957253,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,17.0,29.0,0.005956552207428171,29.0,17.0,0.005956552207428171,2847.0,545.0,26.0,0.19142957499121882,14.0,0.004917456972251493,26.0,14.0,0.004917456972251493,25.0,7.0,0.0024587284861257463,25.0,7.0,0.0024587284861257463,23.0,6.0,0.002107481559536354,2664.0,0.0,3.0,0.0,9.0,0.0033783783783783786,3.0,9.0,0.0033783783783783786,137901
624.0,469.0,3.0,10.0,0.7516025641025641,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,3.0,10.0,0.004807692307692308,649.0,468.0,3.0,10.0,0.7211093990755008,0.004622496147919877,3.0,9.0,0.004622496147919877,3.0,8.0,0.004622496147919877,3.0,8.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,7.0,0.004622496147919877,3.0,6.0,0.004622496147919877,3.0,6.0,0.004622496147919877,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,608.0,250.0,5.0,0.41118421052631576,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,658.0,0.0,3.0,0.0,9.0,0.013677811550151976,3.0,9.0,0.013677811550151976,137902
432.0,0.0,3.0,5.0,0.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,3.0,5.0,0.006944444444444444,435.0,321.0,3.0,5.0,0.7379310344827587,0.006896551724137931,3.0,5.0,0.006896551724137931,3.0,3.0,0.006896551724137931,3.0,3.0,0.006896551724137931,3.0,3.0,0.006896551724137931,3.0,3.0,0.006896551724137931,3.0,3.0,0.006896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,412.0,265.0,,0.6432038834951457,,,,,,,,,,,,,,,428.0,244.0,,0.5700934579439252,,,,,,137903
782.0,444.0,47.0,14.0,0.5677749360613811,0.06010230179028133,47.0,14.0,0.06010230179028133,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,41.0,14.0,0.052429667519181586,39.0,14.0,0.049872122762148335,39.0,14.0,0.049872122762148335,39.0,14.0,0.049872122762148335,764.0,236.0,3.0,14.0,0.3089005235602094,0.003926701570680628,3.0,14.0,0.003926701570680628,3.0,14.0,0.003926701570680628,3.0,13.0,0.003926701570680628,3.0,12.0,0.003926701570680628,3.0,11.0,0.003926701570680628,3.0,11.0,0.003926701570680628,3.0,10.0,0.003926701570680628,3.0,10.0,0.003926701570680628,3.0,8.0,0.003926701570680628,3.0,8.0,0.003926701570680628,3.0,8.0,0.003926701570680628,3.0,8.0,0.003926701570680628,3.0,7.0,0.003926701570680628,7.0,26.0,0.034031413612565446,721.0,200.0,7.0,0.27739251040221913,25.0,0.03467406380027739,7.0,25.0,0.03467406380027739,7.0,20.0,0.027739251040221916,7.0,9.0,0.012482662968099861,6.0,9.0,0.012482662968099861,783.0,0.0,3.0,0.0,9.0,0.011494252873563218,3.0,9.0,0.011494252873563218,137904
249.0,229.0,25.0,10.0,0.9196787148594378,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,25.0,10.0,0.10040160642570281,239.0,224.0,25.0,10.0,0.9372384937238494,0.10460251046025104,25.0,10.0,0.10460251046025104,25.0,10.0,0.10460251046025104,25.0,10.0,0.10460251046025104,24.0,10.0,0.100418410041841,24.0,10.0,0.100418410041841,24.0,10.0,0.100418410041841,24.0,9.0,0.100418410041841,24.0,9.0,0.100418410041841,24.0,9.0,0.100418410041841,24.0,9.0,0.100418410041841,24.0,9.0,0.100418410041841,23.0,8.0,0.09623430962343096,23.0,8.0,0.09623430962343096,8.0,21.0,0.08786610878661087,230.0,0.0,3.0,0.0,9.0,0.0391304347826087,3.0,9.0,0.0391304347826087,3.0,9.0,0.0391304347826087,3.0,9.0,0.0391304347826087,3.0,9.0,0.0391304347826087,232.0,218.0,7.0,0.9396551724137931,18.0,0.07758620689655173,7.0,13.0,0.05603448275862069,138902
405.0,402.0,3.0,6.0,0.9925925925925926,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,3.0,6.0,0.007407407407407408,396.0,391.0,3.0,6.0,0.9873737373737373,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,3.0,6.0,0.007575757575757576,6.0,8.0,0.020202020202020204,366.0,0.0,3.0,0.0,9.0,0.02459016393442623,3.0,9.0,0.02459016393442623,3.0,9.0,0.02459016393442623,3.0,9.0,0.02459016393442623,3.0,9.0,0.02459016393442623,388.0,373.0,6.0,0.961340206185567,8.0,0.020618556701030927,4.0,5.0,0.01288659793814433,138903
129.0,122.0,6.0,3.0,0.9457364341085271,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,6.0,3.0,0.046511627906976744,131.0,127.0,6.0,3.0,0.9694656488549618,0.04580152671755725,6.0,3.0,0.04580152671755725,6.0,3.0,0.04580152671755725,6.0,3.0,0.04580152671755725,6.0,2.0,0.04580152671755725,6.0,2.0,0.04580152671755725,6.0,2.0,0.04580152671755725,5.0,2.0,0.03816793893129771,5.0,2.0,0.03816793893129771,5.0,2.0,0.03816793893129771,5.0,2.0,0.03816793893129771,3.0,2.0,0.022900763358778626,3.0,2.0,0.022900763358778626,3.0,2.0,0.022900763358778626,2.0,4.0,0.030534351145038167,131.0,93.0,2.0,0.7099236641221374,4.0,0.030534351145038167,1.0,3.0,0.022900763358778626,1.0,2.0,0.015267175572519083,1.0,2.0,0.015267175572519083,1.0,2.0,0.015267175572519083,130.0,130.0,0.0,1.0,2.0,0.015384615384615385,0.0,2.0,0.015384615384615385,138904
