LINGLEVILLE ISD,'072909,278,275,0,0,1,0,0,1,0,1,0,1,0,0,2,0
LIPAN ISD,'111902,417,0,,,,,,,,,,,,,,
"LITTLE
CYPRESS-MAURICEVILLE CISD",'181908,3135,2619,0,1,6,4,1,3,7,0,1,7,6,1,6,7
LITTLE ELM ISD,'061914,7963,4721,0,1,2,1,0,4,0,4,3,16,19,5,30,7
LITTLEFIELD ISD,'140904,1250,955,,,,,,,,1,0,1,5,0,7,0
LIVINGSTON ISD,'187907,3650,2637,0,0,1,0,0,1,0,3,1,6,4,0,10,4
LLANO ISD,'150901,1700,1425,,,,,,,,0,0,2,2,0,2,2
LOCKHART ISD,'028902,5771,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
LOCKNEY ISD,'077902,454,392,,,,,,,,0,0,4,7,0,5,6
LOHN ISD,'160905,95,84,,,,,,,,0,0,2,0,0,2,0
LOMETA ISD,'141902,315,220,1,0,0,0,0,0,1,1,0,0,3,0,0,4
LONDON ISD,'178906,1288,0,,,,,,,,*,*,*,*,*,*,*
LONE OAK ISD,'116906,963,840,,,,,,,,0,0,0,1,0,0,1
"LONE STAR LANGUAGE
ACADEMY",'043802,217,0,,,,,,,,,,,,,,
LONGVIEW ISD,'092903,8219,5592,0,1,0,0,0,0,1,9,13,25,20,3,9,55
LOOP ISD,'083902,146,137,,,,,,,,,,,,,,
LORAINE ISD,'168902,140,126,,,,,,,,,,,,,,
LORENA ISD,'161907,1724,1320,2,0,2,1,0,0,5,2,0,6,5,0,1,12
LORENZO ISD,'054902,213,185,,,,,,,,0,0,2,0,0,2,0
LOS FRESNOS CISD,'031906,10329,171,,,,,,,,0,0,0,1,0,1,0
LOUISE ISD,'241906,503,358,,,,,,,,,,,,,,
LOVEJOY ISD,'043919,4188,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
LOVELADY ISD,'113903,506,425,,,,,,,,,,,,,,
LUBBOCK ISD,'152901,26205,18497,0,0,1,0,0,1,0,2,14,41,48,2,103,0
LUBBOCK-COOPER ISD,'152906,7252,6131,2,5,5,3,0,15,0,4,7,20,9,0,39,1
LUEDERS-AVOCA ISD,'127905,98,98,,,,,,,,,,,,,,
LUFKIN ISD,'003903,7242,5211,2,1,2,1,0,6,0,10,3,10,9,2,12,18
LULING ISD,'028903,1270,159,0,1,0,1,0,2,0,2,1,2,1,0,6,0
LUMBERTON ISD,'100907,4013,3392,,,,,,,,,,,,,,
LUMIN EDUCATION,'057805,275,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
LYFORD CISD,'245902,1364,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
LYTLE ISD,'007904,1620,90,,,,,,,,0,1,1,0,0,1,1
MABANK ISD,'129905,3504,2638,1,2,4,4,6,5,0,1,3,4,6,6,6,2
MADISONVILLE CISD,'154901,2234,1655,0,0,1,0,0,0,1,1,1,6,3,0,2,9
MAGNOLIA ISD,'170906,13094,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
MALAKOFF ISD,'107906,375,304,0,1,0,0,0,1,0,0,2,12,2,9,7,0
MALONE ISD,'109908,143,109,,,,,,,,1,2,0,1,0,4,0
MALTA ISD,'019910,219,217,,,,,,,,1,0,0,0,0,1,0
MANARA ACADEMY,'057844,647,0,,,,,,,,,,,,,,
MANOR ISD,'227907,9083,0,,,,,,,,*,*,*,*,*,*,*
MANSFIELD ISD,'220908,NR,NR,2,2,11,0,1,14,0,6,4,31,7,5,43,0
MARATHON ISD,'022902,60,57,,,,,,,,,,,,,,
MARBLE FALLS ISD,'027904,8162,5536,0,1,1,1,0,2,1,3,1,5,6,0,9,6
MARFA ISD,'189901,284,3,,,,,,,,,,,,,,
MARION ISD,'094904,334,220,,,,,,,,1,0,1,0,0,2,0
MARLIN ISD,'073903,628,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
MARSHALL ISD,'102902,4520,3368,0,0,0,1,0,0,1,1,0,8,7,0,1,15
MART ISD,'161908,505,403,2,0,0,1,0,3,0,3,0,3,1,1,6,0
MARTINS MILL ISD,'234905,458,420,,,,,,,,0,0,1,1,0,0,2
MARTINSVILLE ISD,'174909,NR,NR,0,0,0,1,0,1,0,0,0,0,1,0,1,0
MASON ISD,'157901,717,685,,,,,,,,2,1,2,3,0,8,0
MATAGORDA ISD,'158904,101,21,,,,,,,,,,,,,,
MATHIS ISD,'205904,1264,156,,,,,,,,2,3,1,3,0,4,5
MAUD ISD,'019903,471,447,0,0,1,0,0,0,1,0,1,4,3,0,1,7
MAY ISD,'025905,251,237,,,,,,,,,,,,,,
MAYPEARL ISD,'070915,1142,1008,,,,,,,,0,1,9,1,0,8,3
MCALLEN ISD,'108906,319,0,,,,,,,,*,*,*,*,*,*,*
MCCAMEY ISD,'231901,520,438,0,0,1,1,0,1,1,0,0,2,1,0,2,1
MCDADE ISD,'011905,330,7,,,,,,,,,,,,,,
MCGREGOR ISD,'161909,1495,1078,,,,,,,,1,0,0,0,0,0,1
MCKINNEY ISD,'043907,23102,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
MCLEAN ISD,'090903,NR,NR,,,,,,,,,,,,,,
MCLEOD ISD,'034906,413,388,0,0,1,2,1,1,1,0,2,8,7,1,14,2
MCMULLEN COUNTY ISD,'162904,270,267,,,,,,,,,,,,,,
MEADOW ISD,'223902,NR,NR,0,0,0,1,0,0,1,0,0,1,1,0,1,1
"MEADOWLAND CHARTER
DISTRICT",'130801,87,87,,,,,,,,,,,,,,
MEDINA ISD,'010901,275,259,,,,,,,,,,,,,,
MEDINA VALLEY ISD,'163908,1716,772,,,,,,,,0,2,4,0,0,6,0
MELISSA ISD,'043908,4063,87,0,0,1,0,0,0,1,1,0,4,1,0,1,5
MEMPHIS ISD,'096904,427,360,,,,,,,,0,0,0,1,0,1,0
MENARD ISD,'164901,277,252,,,,,,,,,,,,,,
MERCEDES ISD,'108907,1013,0,,,,,,,,,,,,,,
MERIDIAN ISD,'018902,408,364,,,,,,,,,,,,,,
MERIDIAN WORLD SCHOOL LLC,'246801,1693,0,,,,,,,,,,,,,,
MERKEL ISD,'221904,1121,109,,,,,,,,,,,,,,
MESQUITE ISD,'057914,37638,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
MEXIA ISD,'147903,493,365,1,0,0,0,0,1,0,1,2,0,2,0,5,0
MEYERPARK ELEMENTARY,'101855,251,0,,,,,,,,,,,,,,
MEYERSVILLE ISD,'062906,171,149,,,,,,,,,,,,,,
MIAMI ISD,'197902,190,186,,,,,,,,,,,,,,
"MIDLAND ACADEMY CHARTER
SCHOOL",'165802,373,254,,,,,,,,,,,,,,
MIDLAND ISD,'165901,24300,1032,1,3,9,7,0,0,20,4,6,38,32,0,19,61
MIDLOTHIAN ISD,'070908,9177,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
MIDWAY ISD,'039905,135,131,,,,,,,,,,,,,,
MIDWAY ISD,'161903,8254,5436,0,0,2,0,0,1,1,3,4,25,0,0,21,11
MILANO ISD,'166903,154,126,0,0,0,2,0,0,2,0,1,3,8,0,7,5
MILDRED ISD,'175910,728,624,,,,,,,,1,0,3,0,0,3,1
MILES ISD,'200902,457,435,,,,,,,,0,0,3,0,0,1,2
MILFORD ISD,'070909,218,161,,,,,,,,,,,,,,
MILLER GROVE ISD,'112907,307,276,,,,,,,,,,,,,,
MILLSAP ISD,'184904,1346,1081,0,0,0,2,0,0,2,1,0,9,3,1,2,10
MINEOLA ISD,'250903,1581,1251,,,,,,,,1,2,1,3,1,5,1
MINERAL WELLS ISD,'182903,3079,2218,0,0,10,2,0,4,8,1,5,44,14,2,16,46
MISSION CISD,'108908,14871,0,,,,,,,,*,*,*,*,*,*,*
"MONAHANS-WICKETT-PYOTE
ISD",'238902,NR,NR,0,0,2,1,0,1,2,0,2,2,10,3,8,3
MONTAGUE ISD,'169908,154,146,,,,,,,,,,,,,,
MONTE ALTO ISD,'108915,874,0,,,,,,,,*,*,*,*,*,*,*
MONTESSORI FOR ALL,'227826,468,0,,,,,,,,,,,,,,
MONTGOMERY ISD,'170903,8837,854,0,0,5,0,0,0,5,3,0,9,0,0,1,11
MOODY ISD,'161910,657,512,0,0,0,1,0,0,1,1,0,1,4,1,0,5
MORAN ISD,'209902,118,114,,,,,,,,,,,,,,
MORGAN ISD,'018903,NR,NR,,,,,,,,,,,,,,
MORGAN MILL ISD,'072910,125,119,,,,,,,,,,,,,,
MORTON ISD,'040901,367,316,0,0,1,7,3,2,3,0,0,2,10,3,5,4
MOTLEY COUNTY ISD,'173901,171,168,,,,,,,,0,0,0,1,0,1,0
MOULTON ISD,'143902,137,127,,,,,,,,,,,,,,
MOUNT CALM ISD,'109910,188,94,,,,,,,,0,0,1,0,0,0,1
MOUNT ENTERPRISE ISD,'201907,181,157,,,,,,,,,,,,,,
MOUNT PLEASANT ISD,'225902,5206,4013,0,1,2,2,0,4,1,4,2,21,14,0,14,27
MOUNT VERNON ISD,'080901,1487,1289,,,,,,,,2,3,10,5,1,6,13
MUENSTER ISD,'049902,228,217,,,,,,,,0,0,2,3,0,1,4
MULESHOE ISD,'009901,1294,1109,0,0,1,1,0,2,0,0,1,4,4,0,9,0
MULLIN ISD,'167902,194,149,,,,,,,,,,,,,,
MUMFORD ISD,'198906,621,522,0,0,1,0,0,0,1,2,0,3,1,0,0,6
MUNDAY CISD,'138903,388,373,0,1,2,2,0,0,5,0,2,6,6,0,2,12
MURCHISON ISD,'107908,166,70,,,,,,,,,,,,,,
NACOGDOCHES ISD,'174904,5947,3364,0,0,0,4,0,4,0,0,1,12,13,0,7,19
NATALIA ISD,'163903,1023,0,,,,,,,,*,*,*,*,*,*,*
NAVARRO ISD,'094903,1828,1330,,,,,,,,1,0,0,1,0,2,0
NAVASOTA ISD,'093904,2800,1957,,,,,,,,0,3,2,2,0,3,4
NAZARETH ISD,'035903,250,240,,,,,,,,,,,,,,
NECHES ISD,'001906,NR,NR,,,,,,,,0,0,2,2,0,0,4
NEDERLAND ISD,'123905,4983,3576,0,1,6,0,1,5,1,3,2,30,4,1,37,1
NEEDVILLE ISD,'079906,3297,2326,,,,,,,,1,1,3,0,0,2,3
NEW BOSTON ISD,'019905,1165,902,0,0,0,2,0,0,2,0,2,13,7,0,12,10
NEW BRAUNFELS ISD,'046901,9209,5599,0,0,4,5,3,5,1,2,1,13,6,3,17,2
NEW CANEY ISD,'170908,15789,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
NEW DEAL ISD,'152902,757,643,1,0,2,1,0,0,4,1,2,11,4,0,0,18
NEW DIANA ISD,'230906,1177,1056,0,0,5,0,0,2,3,0,1,10,3,0,10,4
"NEW FRONTIERS PUBLIC
SCHOOLS INC",'015805,493,52,,,,,,,,,,,,,,
NEW HOME ISD,'153905,580,568,,,,,,,,,,,,,,
NEW SUMMERFIELD ISD,'037908,530,488,0,0,1,0,0,1,0,0,0,3,1,0,1,3
NEW WAVERLY ISD,'236901,1017,773,0,0,0,1,0,1,0,1,1,19,6,0,5,22
NEWCASTLE ISD,'252902,NR,NR,,,,,,,,,,,,,,
"NEWMAN INTERNATIONAL
ACADEMY OF ARLINGTON",'220817,3028,1317,0,0,1,0,0,1,0,2,0,2,2,0,5,1
NEWTON ISD,'176902,873,873,,,,,,,,,,,,,,
NIXON-SMILEY CISD,'089903,1021,747,,,,,,,,,,,,,,
NOCONA ISD,'169902,247,227,0,0,1,2,0,1,2,0,0,2,4,0,2,4
NORDHEIM ISD,'062902,144,122,,,,,,,,,,,,,,
NORMANGEE ISD,'145906,591,497,0,1,2,2,0,4,1,1,1,5,3,0,6,4
NORTH EAST ISD,'015910,59201,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
NORTH HOPKINS ISD,'112906,NR,NR,0,0,2,2,0,0,4,0,1,5,5,0,1,10
NORTH LAMAR ISD,'139911,2357,1856,0,2,3,3,0,1,7,2,6,14,9,4,6,21
"NORTH TEXAS COLLEGIATE
ACADEMY",'061802,618,366,,,,,,,,,,,,,,
NORTH ZULCH ISD,'154903,302,257,,,,,,,,1,0,1,0,0,1,1
NORTHSIDE ISD,'015915,101473,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
NORTHSIDE ISD,'244905,241,236,0,0,1,0,0,1,0,1,0,1,0,0,2,0
NORTHWEST ISD,'061911,25193,13,*,*,*,*,*,*,*,*,*,*,*,*,*,*
NOVA ACADEMY,'057809,115,0,,,,,,,,,,,,,,
NOVA ACADEMY SOUTHEAST,'057827,605,0,,,,,,,,,,,,,,
NUECES CANYON CISD,'069902,264,179,,,,,,,,0,0,0,1,0,1,0
NURSERY ISD,'235904,154,125,,,,,,,,,,,,,,
NYOS CHARTER SCHOOL,'227804,1058,0,,,,,,,,*,*,*,*,*,*,*
O'DONNELL ISD,'153903,290,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
OAKWOOD ISD,'145907,178,155,,,,,,,,,,,,,,
ODEM-EDROY ISD,'205905,856,9,,,,,,,,,,,,,,
ODYSSEY ACADEMY INC,'084802,1400,14,,,,,,,,*,*,*,*,*,*,*
OGLESBY ISD,'050904,184,171,,,,,,,,,,,,,,
OLFEN ISD,'200906,146,142,0,0,1,0,0,1,0,0,0,1,1,0,1,1
OLNEY ISD,'252903,678,568,0,0,0,3,0,0,3,0,0,0,5,0,2,3
OLTON ISD,'140905,581,520,0,0,0,1,0,0,1,1,1,3,7,0,2,10
ONALASKA ISD,'187910,1138,885,,,,,,,,0,0,0,1,0,1,0
ORANGE GROVE ISD,'125903,533,11,,,,,,,,*,*,*,*,*,*,*
ORANGEFIELD ISD,'181905,1785,1445,0,0,3,5,1,1,6,0,0,4,9,1,2,10
ORE CITY ISD,'230903,888,676,0,1,3,1,0,2,3,1,1,3,1,0,3,3
ORENDA CHARTER SCHOOL,'014804,1838,161,,,,,,,,0,1,0,0,0,1,0
OVERTON ISD,'201908,494,459,,,,,,,,0,0,2,6,0,1,7
PADUCAH ISD,'051901,188,0,,,,,,,,*,*,*,*,*,*,*
PAINT CREEK ISD,'104907,95,85,,,,,,,,,,,,,,
PAINT ROCK ISD,'048903,223,198,,,,,,,,1,0,3,4,2,2,4
PALACIOS ISD,'158905,1316,900,,,,,,,,0,0,1,2,0,0,3
PALESTINE ISD,'001907,3368,2772,0,0,0,3,0,3,0,2,0,9,14,1,16,8
PALMER ISD,'070910,1238,951,,,,,,,,0,0,4,0,0,0,4
PALO PINTO ISD,'182906,81,78,,,,,,,,,,,,,,
PAMPA ISD,'090904,3432,2754,0,0,1,0,0,0,1,0,0,6,8,0,5,9
PANHANDLE ISD,'033902,NR,NR,,,,,,,,,,,,,,
PANOLA CHARTER SCHOOL,'183801,170,81,,,,,,,,,,,,,,
PANTHER CREEK CISD,'042905,158,119,,,,,,,,0,0,0,1,0,1,0
PARADISE ISD,'249906,1207,1078,,,,,,,,0,2,0,0,0,1,1
PARIS ISD,'139909,3791,2700,0,0,7,1,0,1,7,2,4,15,4,3,2,20
PASADENA ISD,'101917,49378,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PATTON SPRINGS ISD,'063906,NR,NR,,,,,,,,0,0,0,1,0,0,1
PAWNEE ISD,'013902,154,0,,,,,,,,,,,,,,
PEARLAND ISD,'020908,3147,1825,0,0,3,0,0,0,3,5,0,10,5,0,2,18
PEARSALL ISD,'082903,2057,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PEASTER ISD,'184908,NR,NR,,,,,,,,,,,,,,
PECOS-BARSTOW-TOYAH ISD,'195901,2561,1513,,,,,,,,0,2,10,3,0,14,1
"PEGASUS SCHOOL OF LIBERAL
ARTS AND SCIENCES",'057802,470,0,,,,,,,,,,,,,,
PENELOPE ISD,'109914,212,176,,,,,,,,,,,,,,
PERRIN-WHITT CISD,'119903,323,284,,,,,,,,,,,,,,
PERRYTON ISD,'179901,2103,1919,0,0,2,3,0,1,4,1,0,8,4,0,5,8
PETERSBURG ISD,'095904,277,219,,,,,,,,,,,,,,
PETROLIA CISD,'039903,442,431,,,,,,,,0,0,1,0,0,1,0
PETTUS ISD,'013903,371,0,,,,,,,,*,*,*,*,*,*,*
PEWITT CISD,'172905,852,729,,,,,,,,1,1,3,4,1,0,8
PFLUGERVILLE ISD,'227904,25918,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PHARR-SAN JUAN-ALAMO ISD,'108909,31083,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PILOT POINT ISD,'061903,1336,1011,,,,,,,,0,0,3,1,0,4,0
PINE TREE ISD,'092904,4431,1507,0,0,1,1,0,2,0,0,2,17,6,0,20,5
"PINEYWOODS COMMUNITY
ACADEMY",'003801,1013,284,0,0,0,1,0,0,1,0,0,0,2,0,1,1
"PIONEER TECHNOLOGY &
ARTS ACADEMY",'057850,NR,NR,,,,,,,,1,0,0,0,0,1,0
PITTSBURG ISD,'032902,2328,1861,0,0,1,2,1,0,2,3,0,10,7,1,6,13
PLAINS ISD,'251902,410,359,0,0,1,1,0,0,2,0,0,1,1,0,0,2
PLAINVIEW ISD,'095905,4665,3592,0,4,4,5,1,12,0,5,8,17,22,4,48,0
PLANO ISD,'043910,49432,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PLEASANT GROVE ISD,'019912,2194,1783,0,0,1,0,0,0,1,1,4,9,4,0,17,1
PLEASANTON ISD,'007905,3325,1928,1,0,1,1,0,3,0,1,0,1,5,0,4,3
"PLEMONS-STINNETT-PHILLIPS
CISD",'117904,673,638,0,0,0,3,0,3,0,0,1,7,5,0,12,1
POINT ISABEL ISD,'031909,1942,0,,,,,,,,*,*,*,*,*,*,*
PONDER ISD,'061906,1583,1160,0,1,0,0,0,1,0,0,1,2,0,0,3,0
POOLVILLE ISD,'184901,516,516,,,,,,,,,,,,,,
POR VIDA ACADEMY,'015801,214,0,,,,,,,,,,,,,,
PORT ARANSAS ISD,'178908,494,0,,,,,,,,*,*,*,*,*,*,*
PORT ARTHUR ISD,'123907,1658,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
PORT NECHES-GROVES ISD,'123908,NR,NR,0,0,3,3,0,2,4,0,3,9,9,0,16,5
"POSITIVE SOLUTIONS
CHARTER SCHOOL",'015814,85,0,,,,,,,,,,,,,,
POST ISD,'085902,794,727,,,,,,,,0,1,1,1,0,3,0
POTEET ISD,'007906,532,172,,,,,,,,1,0,5,1,0,7,0
POTH ISD,'247904,829,735,,,,,,,,1,0,0,1,0,2,0
POTTSBORO ISD,'091913,1410,1181,0,0,0,1,0,0,1,0,1,13,5,0,14,5
PRAIRIE LEA ISD,'028906,213,0,,,,,,,,,,,,,,
PRAIRIE VALLEY ISD,'169909,161,145,,,,,,,,0,0,1,0,0,0,1
PRAIRILAND ISD,'139912,1035,921,0,0,0,1,0,1,0,1,2,3,5,2,2,7
PREMIER HIGH SCHOOLS,'072801,3734,700,0,0,4,1,0,5,0,0,0,8,7,3,9,3
PREMONT ISD,'125905,689,69,,,,,,,,0,0,0,1,0,1,0
PRESIDIO ISD,'189902,990,346,,,,,,,,0,0,1,0,0,1,0
PRIDDY ISD,'167904,115,29,,,,,,,,,,,,,,
PRINCETON ISD,'043911,5697,3227,1,2,1,4,0,6,2,2,4,13,9,2,21,5
PRINGLE-MORSE CISD,'098903,111,105,0,0,0,1,0,1,0,0,0,0,1,0,1,0
PRIORITY CHARTER SCHOOLS,'014803,818,367,0,0,1,0,0,1,0,0,0,1,0,0,1,0
PROGRESO ISD,'108910,1453,0,,,,,,,,,,,,,,
"PROMESA ACADEMY CHARTER
SCHOOL",'015839,185,0,,,,,,,,,,,,,,
PROMESA PUBLIC SCHOOLS,'227824,997,0,,,,,,,,,,,,,,
PROMISE COMMUNITY SCHOOL,'101853,1538,595,,,,,,,,,,,,,,
PROSPER ISD,'043912,18706,11971,6,11,22,11,0,0,50,14,21,47,20,0,16,86
QUANAH ISD,'099903,511,489,,,,,,,,,,,,,,
QUEEN CITY ISD,'034907,965,877,0,0,0,2,0,1,1,0,0,9,19,2,9,17
QUINLAN ISD,'116908,2439,1519,,,,,,,,2,1,3,3,0,7,2
QUITMAN ISD,'250904,1149,979,,,,,,,,0,0,1,3,0,1,3
RAINS ISD,'190903,1711,1441,,,,,,,,1,0,0,0,0,1,0
RALLS ISD,'054903,455,377,,,,,,,,,,,,,,
RAMIREZ CSD,'066005,41,0,,,,,,,,,,,,,,
RANCH ACADEMY,'234801,60,27,,,,,,,,,,,,,,
RANDOLPH FIELD ISD,'015906,1409,0,,,,,,,,,,,,,,
RANGER ISD,'067907,347,291,,,,,,,,0,0,0,6,2,4,0
RANKIN ISD,'231902,NR,NR,,,,,,,,,,,,,,
"RAPOPORT ACADEMY PUBLIC
SCHOOL",'161802,492,223,,,,,,,,,,,,,,
"RAUL YZAGUIRRE SCHOOLS
FOR SUCCESS",'101806,1330,6,,,,,,,,*,*,*,*,*,*,*
RAVEN SCHOOL,'236801,37,37,,,,,,,,,,,,,,
RAYMONDVILLE ISD,'245903,2005,106,0,0,0,1,0,0,1,0,0,1,12,0,0,13
REAGAN COUNTY ISD,'192901,853,609,,,,,,,,0,0,2,0,0,0,2
RED LICK ISD,'019911,505,448,,,,,,,,0,2,0,1,0,3,0
RED OAK ISD,'070911,5906,2568,0,1,9,7,8,4,5,3,5,24,13,11,20,14
REDWATER ISD,'019906,1119,1042,,,,,,,,0,0,3,1,0,4,0
REFUGIO ISD,'196903,685,222,,,,,,,,,,,,,,
"REVE PREPARATORY
CHARTER SCHOOL",'101876,118,0,,,,,,,,,,,,,,
RICARDO ISD,'137902,658,0,,,,,,,,*,*,*,*,*,*,*
RICE CISD,'045903,1279,734,,,,,,,,0,2,1,0,0,1,2
RICE ISD,'175911,960,647,,,,,,,,1,2,1,0,0,0,4
"RICHARD MILBURN ALTER HIGH
SCHOOL (KILLEEN)",'014801,1550,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
RICHARDS ISD,'093905,176,110,,,,,,,,,,,,,,
RICHARDSON ISD,'057916,33246,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"RICHLAND COLLEGIATE HIGH
SCHOOL",'057840,506,0,,,,,,,,*,*,*,*,*,*,*
RICHLAND SPRINGS ISD,'206902,108,105,,,,,,,,0,0,0,1,0,1,0
RIESEL ISD,'161912,625,550,,,,,,,,0,1,1,1,2,1,0
RIO GRANDE CITY CISD,'214901,9922,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
RIO HONDO ISD,'031911,1614,0,,,,,,,,*,*,*,*,*,*,*
RIO VISTA ISD,'126907,781,646,,,,,,,,0,0,1,0,0,0,1
RISE ACADEMY,'152802,279,279,,,,,,,,1,0,0,1,0,2,0
RISING STAR ISD,'067908,85,81,,,,,,,,,,,,,,
RIVER ROAD ISD,'188902,1289,1060,1,0,1,0,0,1,1,2,1,3,4,0,2,8
RIVERCREST ISD,'194903,191,168,0,0,1,0,0,0,1,0,0,5,0,0,0,5
RIVIERA ISD,'137903,428,244,,,,,,,,,,,,,,
ROBERT LEE ISD,'041902,241,214,,,,,,,,0,0,1,0,0,1,0
ROBINSON ISD,'161922,2404,1996,2,2,0,1,0,0,5,3,4,1,7,0,0,15
ROBSTOWN ISD,'178909,2358,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ROBY CISD,'076903,304,264,,,,,,,,0,0,3,0,0,3,0
ROCHELLE ISD,'160904,195,183,,,,,,,,0,0,1,0,0,1,0
ROCKDALE ISD,'166904,1449,940,,,,,,,,0,0,4,0,0,1,3
ROCKSPRINGS ISD,'069901,278,250,,,,,,,,,,,,,,
ROCKWALL ISD,'199901,NR,NR,0,3,2,5,0,4,6,2,8,19,17,0,27,19
ROGERS ISD,'014907,282,251,,,,,,,,0,0,0,2,0,2,0
ROMA ISD,'214903,6037,0,,,,,,,,*,*,*,*,*,*,*
ROOSEVELT ISD,'152908,1016,860,,,,,,,,0,0,1,2,0,3,0
ROPES ISD,'110905,481,471,0,0,2,0,0,0,2,0,0,2,2,0,2,2
ROSCOE COLLEGIATE ISD,'177901,614,577,0,0,1,0,0,0,1,1,0,2,1,0,0,4
ROSEBUD-LOTT ISD,'073905,678,511,,,,,,,,0,0,1,0,0,1,0
ROTAN ISD,'076904,243,233,0,0,0,1,0,1,0,0,0,1,1,0,2,0
ROUND ROCK ISD,'246909,46998,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ROUND TOP-CARMINE ISD,'075908,240,199,,,,,,,,0,0,2,0,0,1,1
ROYAL ISD,'237905,2452,0,,,,,,,,*,*,*,*,*,*,*
ROYSE CITY ISD,'199902,6750,4345,0,0,1,2,0,3,0,0,0,4,3,0,7,0
RULE ISD,'104903,137,114,,,,,,,,,,,,,,
RUNGE ISD,'128903,224,152,,,,,,,,,,,,,,
RUSK ISD,'037907,1919,6,,,,,,,,,,,,,,
S AND S CISD,'091914,975,793,,,,,,,,0,0,2,0,0,1,1
SABINAL ISD,'232902,416,253,,,,,,,,0,0,1,0,0,0,1
SABINE ISD,'092906,450,387,,,,,,,,0,2,1,4,0,2,5
SABINE PASS ISD,'123913,390,254,,,,,,,,,,,,,,
SAINT JO ISD,'169911,145,139,,,,,,,,,,,,,,
SALADO ISD,'014908,2077,1760,,,,,,,,1,0,2,0,0,2,1
SALTILLO ISD,'112909,270,219,,,,,,,,1,0,1,0,2,0,0
"SAM HOUSTON STATE
UNIVERSITY CHARTER SCHOOL",'236802,380,224,,,,,,,,,,,,,,
SAM RAYBURN ISD,'074917,517,465,0,0,1,0,0,1,0,0,0,1,0,0,1,0
SAN ANGELO ISD,'226903,14002,6368,0,1,10,2,1,4,8,2,2,28,8,1,11,28
SAN ANTONIO ISD,'015907,43212,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"SAN ANTONIO PREPARATORY
CHARTER SCHOOL",'015840,210,0,,,,,,,,,,,,,,
SAN AUGUSTINE ISD,'203901,697,488,,,,,,,,,,,,,,
SAN BENITO CISD,'031912,8763,0,,,,,,,,*,*,*,*,*,*,*
SAN DIEGO ISD,'066902,1438,21,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN ELIZARIO ISD,'071904,3131,0,,,,,,,,*,*,*,*,*,*,*
SAN FELIPE-DEL RIO CISD,'233901,9511,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN ISIDRO ISD,'214902,404,0,,,,,,,,,,,,,,
SAN MARCOS CISD,'105902,7818,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SAN PERLITA ISD,'245904,213,1,,,,,,,,,,,,,,
SAN SABA ISD,'206901,731,675,0,2,1,0,0,3,0,0,2,2,3,0,7,0
SAN VICENTE ISD,'022903,5,5,,,,,,,,,,,,,,
SANDS CISD,'058909,247,245,0,0,1,0,0,0,1,0,0,1,0,0,0,1
SANFORD-FRITCH ISD,'117903,665,645,,,,,,,,0,0,2,0,0,2,0
SANGER ISD,'061908,2495,1731,2,0,0,0,0,1,1,2,0,2,2,0,5,1
SANTA ANNA ISD,'042903,263,239,,,,,,,,0,2,6,0,0,8,0
SANTA FE ISD,'084909,4270,421,0,0,1,0,0,1,0,1,0,7,1,3,3,3
SANTA GERTRUDIS ISD,'137904,783,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SANTA MARIA ISD,'031913,0,0,,,,,,,,,,,,,,
SANTA ROSA ISD,'031914,936,0,,,,,,,,,,,,,,
SANTO ISD,'182904,458,429,,,,,,,,,,,,,,
SAVOY ISD,'074911,171,140,,,,,,,,0,0,0,2,0,2,0
SCHERTZ-CIBOLO-U CITY ISD,'094902,14759,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SCHLEICHER ISD,'207901,481,432,,,,,,,,,,,,,,
